# title: 2022-12-23 exclusion
# label: exclusion
# status: passed
# reason: candidate-aware exclusion copied from combined sensitivity with candidate bins set to candidate coupling
# frequency_axis_unit: Hz
# frequency_offset (MHz): 1.348568
# frequency_grid_RBW (Hz): 2
# columns: frequency_minus_offset, frequency, combined_limit, valid_mask, candidate_mask
# units: Hz, Hz, 1 / GeV, boolean_as_0_or_1, boolean_as_0_or_1
-4634	1343934	nan	0	0
-4632	1343936	nan	0	0
-4630	1343938	nan	0	0
-4628	1343940	nan	0	0
-4626	1343942	nan	0	0
-4624	1343944	nan	0	0
-4622	1343946	nan	0	0
-4620	1343948	nan	0	0
-4618	1343950	nan	0	0
-4616	1343952	nan	0	0
-4614	1343954	nan	0	0
-4612	1343956	nan	0	0
-4610	1343958	nan	0	0
-4608	1343960	nan	0	0
-4606	1343962	nan	0	0
-4604	1343964	nan	0	0
-4602	1343966	nan	0	0
-4600	1343968	nan	0	0
-4598	1343970	nan	0	0
-4596	1343972	nan	0	0
-4594	1343974	nan	0	0
-4592	1343976	nan	0	0
-4590	1343978	nan	0	0
-4588	1343980	nan	0	0
-4586	1343982	nan	0	0
-4584	1343984	nan	0	0
-4582	1343986	nan	0	0
-4580	1343988	nan	0	0
-4578	1343990	nan	0	0
-4576	1343992	nan	0	0
-4574	1343994	nan	0	0
-4572	1343996	nan	0	0
-4570	1343998	nan	0	0
-4568	1344000	nan	0	0
-4566	1344002	nan	0	0
-4564	1344004	nan	0	0
-4562	1344006	nan	0	0
-4560	1344008	nan	0	0
-4558	1344010	nan	0	0
-4556	1344012	nan	0	0
-4554	1344014	nan	0	0
-4552	1344016	nan	0	0
-4550	1344018	nan	0	0
-4548	1344020	nan	0	0
-4546	1344022	nan	0	0
-4544	1344024	nan	0	0
-4542	1344026	nan	0	0
-4540	1344028	nan	0	0
-4538	1344030	nan	0	0
-4536	1344032	nan	0	0
-4534	1344034	nan	0	0
-4532	1344036	nan	0	0
-4530	1344038	nan	0	0
-4528	1344040	nan	0	0
-4526	1344042	nan	0	0
-4524	1344044	nan	0	0
-4522	1344046	nan	0	0
-4520	1344048	nan	0	0
-4518	1344050	nan	0	0
-4516	1344052	nan	0	0
-4514	1344054	nan	0	0
-4512	1344056	nan	0	0
-4510	1344058	nan	0	0
-4508	1344060	nan	0	0
-4506	1344062	nan	0	0
-4504	1344064	nan	0	0
-4502	1344066	nan	0	0
-4500	1344068	nan	0	0
-4498	1344070	nan	0	0
-4496	1344072	nan	0	0
-4494	1344074	nan	0	0
-4492	1344076	nan	0	0
-4490	1344078	nan	0	0
-4488	1344080	nan	0	0
-4486	1344082	nan	0	0
-4484	1344084	nan	0	0
-4482	1344086	nan	0	0
-4480	1344088	nan	0	0
-4478	1344090	nan	0	0
-4476	1344092	nan	0	0
-4474	1344094	nan	0	0
-4472	1344096	nan	0	0
-4470	1344098	nan	0	0
-4468	1344100	nan	0	0
-4466	1344102	nan	0	0
-4464	1344104	nan	0	0
-4462	1344106	nan	0	0
-4460	1344108	nan	0	0
-4458	1344110	nan	0	0
-4456	1344112	nan	0	0
-4454	1344114	nan	0	0
-4452	1344116	nan	0	0
-4450	1344118	nan	0	0
-4448	1344120	nan	0	0
-4446	1344122	nan	0	0
-4444	1344124	nan	0	0
-4442	1344126	nan	0	0
-4440	1344128	nan	0	0
-4438	1344130	nan	0	0
-4436	1344132	nan	0	0
-4434	1344134	nan	0	0
-4432	1344136	nan	0	0
-4430	1344138	nan	0	0
-4428	1344140	nan	0	0
-4426	1344142	nan	0	0
-4424	1344144	nan	0	0
-4422	1344146	nan	0	0
-4420	1344148	nan	0	0
-4418	1344150	nan	0	0
-4416	1344152	nan	0	0
